scene,patch_cal,SAR_Longitude,SAR_Latitude,SAR_Start_Time,SAR_End_Time,Detection_Time,MMSI,Sog,Cog,True_Head,AIS_Longitude,AIS_Latitude,AIS_Length,AIS_Width,Ship_Type,Nav_Status,Draught,Gross_tonnage,Deadweight,category,has_ais,_orig_order,Pred_Lat,Pred_Lon,Kalman_Lat,Kalman_Lon,Kalman_Shift_m
S1A_IW_SLC__1SDV_20160511T102500_20160511T102530_011210_010F14_C7E0,Cargo_x7244_y8587.tif,114,22.6,5/11/2016 10:25,5/11/2016 10:25,5/11/2016 10:25,249203000,0.01,29.0,200.0,114.365852,22.574232,0,0,79,1,93,90745.0,101906.0,Cargo,True,5026,38.89018204238695,118.03215801832692,26.93484225631722,115.34571106948604,494862.04508524993
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x51810_y8381.tif,123,31.1,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,249253000,1.1300000000000001,8.07,69.0,122.568283,31.066467,260,32,71,0,126,40030.0,50842.0,Cargo,True,4571,31.066467,122.568283,31.066467,122.568283,0.0
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,Cargo_x4524_y7295.tif,115,22.2,4/5/2016 10:24,4/5/2016 10:25,4/5/2016 10:24,249292000,1.65,7.209999999999999,73.0,114.57608,22.194427,175,27,71,0,108,18327.0,23579.0,Cargo,True,1622,22.194434573373588,114.57608103474989,22.194428009783145,114.57608013796666,0.11317767997115893
S1A_IW_SLC__1SDV_20160405T102459_20160405T102529_010685_00FED5_4707,Cargo_x10424_y5307.tif,115,22.2,4/5/2016 10:24,4/5/2016 10:25,4/5/2016 10:24,249292000,1.65,7.209999999999999,73.0,114.57608,22.194427,175,27,71,0,108,18327.0,23579.0,Cargo,True,4499,22.1944343209278,114.57608100025823,22.194428956595406,114.5760802673296,0.2192975093403247
S1A_IW_SLC__1SDV_20160518T084126_20160518T084153_011311_011260_F250,Tanker_x36726_y9147.tif,140,35.1,5/18/2016 8:41,5/18/2016 8:41,5/18/2016 8:41,249330000,1.3900000000000001,22.759999999999998,225.0,139.67485,35.079029,131,18,89,0,79,7260.0,10745.0,Tanker,True,5422,35.079029,139.67485,35.079029,139.67485,0.0
S1A_IW_SLC__1SDV_20160116T095420_20160116T095447_009518_00DD1D_34CF,Cargo_x51844_y5637.tif,123,30.7,1/16/2016 9:54,1/16/2016 9:54,1/16/2016 9:54,249888000,0.01,8.6,266.0,122.63456,30.723658,363,45,70,1,155,131332.0,131236.0,Cargo,True,3677,30.723658045744873,122.63456000804784,30.723658006099317,122.63456000107304,0.0006859254407658172
S1A_IW_SLC__1SDV_20160429T102500_20160429T102530_011035_01098C_EF0D,Cargo_x7811_y4468.tif,114,22.1,4/29/2016 10:25,4/29/2016 10:25,4/29/2016 10:25,249888000,0.01,26.339999999999996,83.0,114.495667,22.068001,363,45,70,1,155,131332.0,131236.0,Cargo,True,4795,30.723658044220045,122.63456000777958,24.38131691382273,116.6708722582039,339941.46720829065
S1A_IW_SLC__1SDV_20160511T102500_20160511T102530_011210_010F14_C7E0,Cargo_x7776_y4440.tif,114,22.1,5/11/2016 10:25,5/11/2016 10:25,5/11/2016 10:25,249888000,0.0,9.17,92.0,114.494934,22.064938,363,45,70,1,155,131332.0,131236.0,Cargo,True,4925,21.00773124428531,113.49869793002975,21.78192364118891,114.22824150012423,41799.05732202221
S1A_IW_SLC__1SDV_20160116T095420_20160116T095447_009518_00DD1D_34CF,Cargo_x56434_y8703.tif,123,31.1,1/16/2016 9:54,1/16/2016 9:54,1/16/2016 9:54,249900000,0.01,11.08,265.0,122.71769,31.12701,225,32,70,1,140,39893.0,73925.0,Cargo,True,3726,31.12701,122.71769,31.12701,122.71769,0.0
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x58332_y7559.tif,123,31.0,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,249966000,1.64,10.8,105.0,122.816269,31.000317,304,40,73,0,145,75582.0,90443.0,Cargo,True,4636,31.000317,122.816269,31.000317,122.816269,0.0
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x48336_y3816.tif,123,30.5,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,253269000,0.0,34.760000000000005,347.0,122.563911,30.479527,366,48,72,1,740,141635.0,140991.0,Cargo,True,4682,30.479527,122.563911,30.479527,122.563911,0.0
S1A_IW_SLC__1SDV_20160116T095420_20160116T095447_009518_00DD1D_34CF,Cargo_x51163_y6181.tif,123,30.8,1/16/2016 9:54,1/16/2016 9:54,1/16/2016 9:54,253319000,0.03,6.0,341.0,122.596001,30.787167,300,43,79,1,71,83133.0,93659.0,Cargo,True,3674,30.787167,122.596001,30.787167,122.596001,0.0
S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8,Cargo_x7353_y16450.tif,118,38.7,3/2/2016 22:12,3/2/2016 22:12,3/2/2016 22:12,253382000,0.0,21.91,108.0,118.387611,38.667717,292,45,79,1,860,93186.0,178978.0,Cargo,True,941,38.667717,118.387611,38.667717,118.387611,0.0
S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8,Cargo_x10513_y14605.tif,118,38.9,3/2/2016 22:12,3/2/2016 22:12,3/2/2016 22:12,253406000,0.0,15.8,158.0,118.070076,38.882568,300,42,79,1,86,83133.0,93638.0,Cargo,True,931,38.882568,118.070076,38.882568,118.070076,0.0
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,Cargo_x23361_y1636.tif,115,22.2,9/14/2015 10:25,9/14/2015 10:25,9/14/2015 10:25,253406000,1.19,25.54,255.0,115.097702,22.153536,300,42,79,0,99,83133.0,93638.0,Cargo,True,3073,38.882568,118.070076,26.62454677951002,115.89210039643652,503615.6919817987
S1A_IW_SLC__1SDV_20151129T095422_20151129T095449_008818_00C950_A7B3,Cargo_x55301_y4066.tif,123,30.5,11/29/2015 9:54,11/29/2015 9:54,11/29/2015 9:54,253406000,1.3,7.029999999999999,65.0,122.793404,30.5518,300,42,79,0,100,83133.0,93638.0,Cargo,True,3529,20.104322726057905,114.7336027349666,27.75500924370249,120.63579436041138,374960.91083979426
S1A_IW_SLC__1SDV_20151008T102506_20151008T102536_008060_00B4A7_8280,Cargo_x8608_y1726.tif,115,22.1,10/8/2015 10:25,10/8/2015 10:25,10/8/2015 10:25,255805554,0.0,25.19,252.0,114.531349,22.065149,261,32,79,1,990,40541.0,50353.0,Cargo,True,3376,22.065149,114.531349,22.065149,114.531349,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x54966_y9087.tif,123,31.2,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,255805566,0.01,8.3,157.0,122.656334,31.166668,175,28,70,1,860,18123.0,22314.0,Cargo,True,4176,31.166668,122.656334,31.166668,122.656334,0.0
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x53167_y9613.tif,123,31.2,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,255805568,0.01,32.96,356.0,122.587936,31.221533,265,32,70,1,76,41225.0,50334.0,Cargo,True,4585,31.221533038818727,122.58793602943354,31.221533005175832,122.58793600392447,0.0006859255311713507
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x56531_y6462.tif,123,31.0,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,255805568,0.01,15.219999999999999,350.0,122.745476,31.013798,265,32,70,1,76,41225.0,50334.0,Cargo,True,5255,31.221533037524768,122.58793602845242,31.069317386420874,122.70337177597837,7362.230006299781
S1A_IW_SLC__1SDV_20160116T095420_20160116T095447_009518_00DD1D_34CF,Cargo_x60501_y8772.tif,123,31.2,1/16/2016 9:54,1/16/2016 9:54,1/16/2016 9:54,255805569,0.03,8.43,129.0,122.8545,31.156834,334,42,79,1,75,89941.0,102762.0,Cargo,True,3745,31.156834,122.8545,31.156834,122.8545,0.0
S1A_IW_GRDH_1SDV_20160114T221226_20160114T221251_009496_00DC88_46B2,Cargo_x7881_y16111.tif,118,38.7,1/14/2016 22:12,1/14/2016 22:12,1/14/2016 22:12,255805571,0.0,12.23,122.0,118.335831,38.706669,334,42,71,1,70,89941.0,102759.0,Cargo,True,452,38.706669,118.335831,38.706669,118.335831,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x61477_y9658.tif,123,31.3,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,255805584,1.26,20.82,205.0,122.868736,31.268461,221,30,70,0,920,27437.0,37874.0,Cargo,True,4050,31.268461,122.868736,31.268461,122.868736,0.0
S1A_IW_SLC__1SDV_20160429T102500_20160429T102530_011035_01098C_EF0D,Cargo_x2631_y4999.tif,114,22.1,4/29/2016 10:25,4/29/2016 10:25,4/29/2016 10:25,255805590,0.01,18.0,90.0,114.268204,22.095301,275,40,70,1,67,59307.0,71409.0,Cargo,True,4775,22.095301044000685,114.26820401542986,22.09530100586676,114.26820400205732,0.0006859256256455025
S1A_IW_SLC__1SDV_20160511T102500_20160511T102530_011210_010F14_C7E0,Cargo_x2635_y4995.tif,114,22.1,5/11/2016 10:25,5/11/2016 10:25,5/11/2016 10:25,255805590,0.01,35.8,88.0,114.268166,22.095284,275,40,70,1,78,59307.0,71409.0,Cargo,True,4905,22.095301042533997,114.26820401491554,22.095288554797506,114.26817615988834,1.1628497091146972
S1A_IW_SLC__1SDV_20160405T102459_20160405T102529_010685_00FED5_4707,Cargo_x8892_y5492.tif,115,22.2,4/5/2016 10:24,4/5/2016 10:25,4/5/2016 10:24,255805604,1.09,3.6,25.0,114.512955,22.203917,300,43,71,0,800,86601.0,93025.0,Cargo,True,4441,22.203917,114.512955,22.203917,114.512955,0.0
S1A_IW_SLC__1SDV_20151008T102506_20151008T102536_008060_00B4A7_8280,Cargo_x9834_y1183.tif,115,22.0,10/8/2015 10:25,10/8/2015 10:25,10/8/2015 10:25,255805608,0.02,9.83,266.0,114.59417,22.008192,222,30,70,1,960,28616.0,39462.0,Cargo,True,3379,22.008192,114.59417,22.008192,114.59417,0.0
S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5,Cargo_x10840_y14386.tif,118,38.9,2/19/2016 22:12,2/19/2016 22:12,2/19/2016 22:12,255805613,0.03,1.83,341.0,118.036385,38.908459,198,32,70,1,125,34349.0,61090.0,Cargo,True,802,38.908459,118.036385,38.908459,118.036385,0.0
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x54975_y8716.tif,123,31.1,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,255805615,0.82,24.32,250.0,122.676399,31.118401,190,32,70,0,820,32987.0,56771.0,Cargo,True,4603,31.118401,122.676399,31.118401,122.676399,0.0
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,Cargo_x10190_y13764.tif,118,39.0,4/19/2016 22:12,4/19/2016 22:12,4/19/2016 22:12,255805624,0.0,22.73,343.0,118.122681,38.953995,198,32,70,1,62,34349.0,61090.0,Cargo,True,1928,38.953995,118.122681,38.953995,118.122681,0.0
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,Cargo_x10500_y14300.tif,118,38.9,4/19/2016 22:12,4/19/2016 22:12,4/19/2016 22:12,255805625,0.0,2.95,332.0,118.076393,38.910862,183,31,70,1,65,23856.0,38165.0,Cargo,True,1949,38.910862,118.076393,38.910862,118.076393,0.0
S1A_IW_SLC__1SDV_20160429T102500_20160429T102530_011035_01098C_EF0D,Cargo_x12291_y4661.tif,115,22.1,4/29/2016 10:25,4/29/2016 10:25,4/29/2016 10:25,255805665,1.08,8.459999999999999,82.0,114.668045,22.126907,332,44,71,0,90,94407.0,108622.0,Cargo,True,4804,22.126907,114.668045,22.126907,114.668045,0.0
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x21317_y6255.tif,123,30.6,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,255805668,0.01,21.380000000000003,213.0,122.789589,30.649363,334,43,71,1,87,91649.0,101570.0,Cargo,True,1427,30.649363043081244,122.78958901960473,30.649363005744167,122.78958900261397,0.0006859249901207945
S1A_IW_SLC__1SDV_20160116T095420_20160116T095447_009518_00DD1D_34CF,Cargo_x55039_y4643.tif,123,30.6,1/16/2016 9:54,1/16/2016 9:54,1/16/2016 9:54,255805668,0.04,3.3200000000000003,10.0,122.769592,30.616552,334,43,71,1,85,91649.0,101570.0,Cargo,True,3680,30.649363041645202,122.78958901895125,30.625321097989808,122.77493641486447,1101.0511661282685
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x55833_y5037.tif,123,30.7,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,255805668,0.01,13.219999999999999,160.0,122.78746,30.669607,334,43,71,1,86,91649.0,101570.0,Cargo,True,4028,30.61253286598904,122.76714249285773,30.654328248370295,122.78202100121813,1776.7868611413194
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x51290_y6108.tif,123,30.8,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,255805668,0.01,25.130000000000003,327.0,122.610519,30.778273,334,43,71,1,87,91649.0,101570.0,Cargo,True,4650,30.662365397210014,122.78164059202764,30.744559267060414,122.66029267761,6055.737748763393
S1A_IW_SLC__1SDV_20160312T102458_20160312T102528_010335_00F4DB_2C24,Cargo_x11740_y6903.tif,115,22.4,3/12/2016 10:24,3/12/2016 10:25,3/12/2016 10:24,255805669,0.02,16.419999999999998,85.0,114.589272,22.398849,333,42,79,1,90,91649.0,101532.0,Cargo,True,4277,22.39884908875631,114.58927202829048,22.398849011834173,114.58927200377205,0.0013718503371285867
S1A_IW_SLC__1SDV_20160324T102458_20160324T102528_010510_00F9BF_852E,Cargo_x11732_y6904.tif,115,22.4,3/24/2016 10:24,3/24/2016 10:25,3/24/2016 10:24,255805669,0.01,19.47,84.0,114.589111,22.399002,333,42,79,1,0,91649.0,101532.0,Cargo,True,4357,22.398849085797767,114.58927202734746,22.398961132061764,114.58915403626213,6.342378221695838
S1A_IW_SLC__1SDV_20160405T102459_20160405T102529_010685_00FED5_4707,Cargo_x21311_y5007.tif,115,22.2,4/5/2016 10:24,4/5/2016 10:25,4/5/2016 10:24,255805669,1.15,10.66,100.0,115.002861,22.231012,333,42,79,0,89,91649.0,101532.0,Cargo,True,4503,22.39902080510195,114.58909129862194,22.275987974655404,114.89209480776941,12448.05946842761
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x51618_y4774.tif,123,30.8,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,255805669,0.02,9.84,352.0,122.616707,30.779701,333,42,79,1,92,91649.0,101532.0,Cargo,True,5373,22.214744092040565,115.04300959717847,28.288435001192262,120.41376598959357,349493.4032733275
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x48392_y3487.tif,123,30.4,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,255805670,0.0,12.02,347.0,122.574318,30.438141,334,41,70,1,88,91649.0,101491.0,Cargo,True,4685,30.438141,122.574318,30.438141,122.574318,0.0
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,Cargo_x2181_y2084.tif,114,22.1,9/14/2015 10:25,9/14/2015 10:25,9/14/2015 10:25,255805674,0.01,25.6,76.0,114.257095,22.064495,278,0,79,1,77,65918.0,50571.0,Cargo,True,3143,22.064495041723337,114.25709502157025,22.064495005563113,114.25709500287604,0.0006859254610437378
S1A_IW_SLC__1SDV_20151008T102506_20151008T102536_008060_00B4A7_8280,Cargo_x2253_y2084.tif,114,22.1,10/8/2015 10:25,10/8/2015 10:25,10/8/2015 10:25,255805674,0.01,4.9,319.0,114.258179,22.064682,278,0,79,1,83,65918.0,50571.0,Cargo,True,3396,22.06449504033256,114.25709502085124,22.06463203305102,114.257889295105,30.36700636069592
S1A_IW_SLC__1SDV_20151020T102506_20151020T102536_008235_00B97C_35E5,Cargo_x2077_y2136.tif,114,22.1,10/20/2015 10:25,10/20/2015 10:25,10/20/2015 10:25,255805674,0.0,6.7,67.0,114.250992,22.068935,278,0,79,1,83,65918.0,50571.0,Cargo,True,3467,22.064704936287733,114.25831179938541,22.06780261150287,114.2529515110592,237.96694878741297
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,Cargo_x3834_y6145.tif,115,22.1,4/5/2016 10:24,4/5/2016 10:25,4/5/2016 10:24,255805675,0.01,9.59,141.0,114.536163,22.074121,277,40,79,1,86,65918.0,67979.0,Cargo,True,1612,22.074121045618515,114.53616300831727,22.07412100608247,114.53616300110897,0.0006859255871906984
S1A_IW_GRDH_1SDV_20160523T102501_20160523T102530_011385_0114CC_4FED,Cargo_x3829_y6144.tif,115,22.1,5/23/2016 10:25,5/23/2016 10:25,5/23/2016 10:25,255805675,0.01,22.4,134.0,114.535736,22.074272,277,40,79,1,86,65918.0,67979.0,Cargo,True,2135,22.074121044097897,114.53616300804003,22.07423165543819,114.53585012241605,12.586273737326115
S1A_IW_SLC__1SDV_20160405T102459_20160405T102529_010685_00FED5_4707,Cargo_x8778_y4471.tif,115,22.1,4/5/2016 10:24,4/5/2016 10:25,4/5/2016 10:24,255805675,0.01,9.59,141.0,114.536163,22.074121,277,40,79,1,86,65918.0,67979.0,Cargo,True,4461,22.074290529272922,114.53568370082371,22.07416638300405,114.5360346915605,14.151751542316772
S1A_IW_SLC__1SDV_20160429T102500_20160429T102530_011035_01098C_EF0D,Cargo_x8709_y4457.tif,115,22.1,4/29/2016 10:25,4/29/2016 10:25,4/29/2016 10:25,255805675,0.03,18.1,91.0,114.534454,22.073078,277,40,79,1,86,65918.0,67979.0,Cargo,True,4800,22.07416339849028,114.53604315808614,22.073393706942024,114.5349162341419,59.16973725440942
S1A_IW_SLC__1SDV_20160511T102500_20160511T102530_011210_010F14_C7E0,Cargo_x8717_y4451.tif,115,22.1,5/11/2016 10:25,5/11/2016 10:25,5/11/2016 10:25,255805675,0.03,14.3,98.0,114.534531,22.072901,277,40,79,1,86,65918.0,67979.0,Cargo,True,4930,22.073046345870125,114.53442049064981,22.072946089050426,114.53449671789994,6.133203830778201
S1A_IW_SLC__1SDV_20160523T102501_20160523T102531_011385_0114CC_3E73,Cargo_x8745_y4470.tif,115,22.1,5/23/2016 10:25,5/23/2016 10:25,5/23/2016 10:25,255805675,0.01,22.4,134.0,114.535736,22.074272,277,40,79,1,86,65918.0,67979.0,Cargo,True,5539,22.07255602344989,114.53403344350868,22.0737235835876,114.53519187256258,82.8399264691788
S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A,Cargo_x5400_y11979.tif,119,38.9,5/13/2016 22:12,5/13/2016 22:12,5/13/2016 22:12,255805681,0.05,27.560000000000002,92.0,118.663742,38.872189,299,50,70,0,180,107684.0,209200.0,Cargo,True,2004,38.872189,118.663742,38.872189,118.663742,0.0
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,Cargo_x5416_y13476.tif,119,38.9,4/7/2016 22:12,4/7/2016 22:12,4/7/2016 22:12,255805684,0.0,0.3,266.0,118.670715,38.90345,190,32,70,1,68,32987.0,56952.0,Cargo,True,1765,38.90345,118.670715,38.90345,118.670715,0.0
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,Cargo_x10722_y12719.tif,118,38.9,6/6/2016 22:12,6/6/2016 22:12,6/6/2016 22:12,255805695,0.0,33.839999999999996,12.0,118.045181,38.890701,131,17,71,1,55,7138.0,7880.0,Cargo,True,2471,38.890701,118.045181,38.890701,118.045181,0.0
S1A_IW_SLC__1SDV_20160429T102500_20160429T102530_011035_01098C_EF0D,Cargo_x7808_y4823.tif,114,22.1,4/29/2016 10:25,4/29/2016 10:25,4/29/2016 10:25,255805756,1.06,8.809999999999999,87.0,114.485931,22.114895,175,27,70,0,78,18296.0,23452.0,Cargo,True,4796,22.114895,114.485931,22.114895,114.485931,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x51795_y5978.tif,123,30.8,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,255805757,0.0,6.9,142.0,122.623001,30.765333,240,32,70,1,81,38388.0,47088.0,Cargo,True,4073,30.765333,122.623001,30.765333,122.623001,0.0
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x21544_y9840.tif,123,31.0,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,255805788,0.0,0.0,245.0,122.748245,30.974688,161,25,71,1,70,16137.0,17121.0,Cargo,True,1476,30.974688,122.748245,30.974688,122.748245,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x56045_y7531.tif,123,31.0,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,255805788,0.0,13.1,172.0,122.732666,30.9795,161,25,71,1,70,16137.0,17121.0,Cargo,True,4059,30.974688,122.748245,30.978213942093543,122.73682965256124,421.91073793201656
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x51238_y5899.tif,123,30.8,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,255805788,0.0,8.8,338.0,122.613785,30.752092,161,25,71,1,67,16137.0,17121.0,Cargo,True,4652,30.980089443207127,122.73075765924276,30.813126939335223,122.64509859308392,7416.777067053653
S1A_IW_SLC__1SDV_20160429T102500_20160429T102530_011035_01098C_EF0D,Cargo_x58776_y5738.tif,116,22.5,4/29/2016 10:25,4/29/2016 10:25,4/29/2016 10:25,255805788,1.42,24.3,242.0,116.265335,22.534,161,25,71,0,92,16137.0,17121.0,Cargo,True,4876,30.731810050976303,122.5963452657624,24.91847497916802,118.10681894238147,324702.2455462571
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x55420_y8692.tif,123,31.1,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,255805790,1.16,27.0,264.0,122.6866,31.115,139,22,71,0,71,9946.0,11500.0,Cargo,True,4156,31.115,122.6866,31.115,122.6866,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x54937_y5059.tif,123,30.7,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,255805792,0.01,1.9600000000000002,160.0,122.755768,30.667896,216,30,71,1,77,28048.0,38080.0,Cargo,True,4030,30.667896,122.755768,30.667896,122.755768,0.0
S1A_IW_SLC__1SDV_20160609T224735_20160609T224805_011640_011CF2_5CD4,Cargo_x24845_y10067.tif,104,1.25,6/9/2016 22:47,6/9/2016 22:48,6/9/2016 22:47,255805814,0.8099999999999999,7.07,64.0,104.0942,1.249565,199,32,70,0,69,36353.0,63572.0,Cargo,True,5645,1.249565,104.0942,1.249565,104.0942,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x52701_y9170.tif,123,31.2,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,256028000,0.01,1.15,158.0,122.57502,31.165331,292,45,70,1,95,94542.0,181068.0,Cargo,True,4149,31.165331,122.57502,31.165331,122.57502,0.0
S1A_IW_GRDH_1SDV_20160114T221226_20160114T221251_009496_00DC88_46B2,Cargo_x10733_y13861.tif,118,39.0,1/14/2016 22:12,1/14/2016 22:12,1/14/2016 22:12,256099000,0.01,6.9799999999999995,159.0,118.060516,38.954872,200,32,70,1,100,41888.0,64000.0,Cargo,True,569,38.954872,118.060516,38.954872,118.060516,0.0
S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F,Cargo_x9435_y15171.tif,118,38.8,1/26/2016 22:12,1/26/2016 22:12,1/26/2016 22:12,256138000,0.0,15.4,79.0,118.179382,38.815819,289,45,70,1,181,88853.0,174219.0,Cargo,True,672,38.815819,118.179382,38.815819,118.179382,0.0
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x56332_y8309.tif,123,31.1,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,256147000,0.02,1.03,25.0,122.7304,31.076651,190,32,75,1,72,32474.0,53299.0,Cargo,True,4625,31.076651,122.7304,31.076651,122.7304,0.0
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x57232_y7372.tif,123,31.1,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,256178000,0.0,9.2,23.0,122.746597,31.129749,289,44,70,1,179,87378.0,170434.0,Cargo,True,5239,31.129749,122.746597,31.129749,122.746597,0.0
S1A_IW_GRDH_1SDV_20151010T221234_20151010T221259_008096_00B5A1_5C25,Cargo_x5705_y9918.tif,119,38.9,10/10/2015 22:12,10/10/2015 22:12,10/10/2015 22:12,256238000,0.0,0.72,273.0,118.637878,38.903618,292,45,70,1,183,94542.0,181098.0,Cargo,True,247,38.903618,118.637878,38.903618,118.637878,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x54238_y9416.tif,123,31.2,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,256238000,0.01,5.45,154.0,122.621826,31.20451,292,45,70,1,119,94542.0,181098.0,Cargo,True,4178,38.903618,118.637878,33.2621780623608,121.5570737505568,249755.30980261232
S1A_IW_SLC__1SDV_20151008T102506_20151008T102536_008060_00B4A7_8280,Cargo_x656_y2950.tif,114,22.2,10/8/2015 10:25,10/8/2015 10:25,10/8/2015 10:25,256322000,0.0,26.6,9.0,114.168137,22.157566,289,45,70,1,178,87363.0,172499.0,Cargo,True,3412,22.157566,114.168137,22.157566,114.168137,0.0
S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5,Cargo_x10575_y14521.tif,118,38.9,2/19/2016 22:12,2/19/2016 22:12,2/19/2016 22:12,256350000,0.0,0.08,322.0,118.064255,38.892021,177,26,70,1,79,18873.0,30361.0,Cargo,True,797,38.892021,118.064255,38.892021,118.064255,0.0
S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8,Cargo_x8313_y14065.tif,118,38.9,3/2/2016 22:12,3/2/2016 22:12,3/2/2016 22:12,256592000,0.0,24.990000000000002,122.0,118.329971,38.897644,189,32,70,1,125,30936.0,55000.0,Cargo,True,970,38.897644,118.329971,38.897644,118.329971,0.0
S1A_IW_GRDH_1SDV_20160523T102501_20160523T102530_011385_0114CC_4FED,Cargo_x3259_y6809.tif,114,22.1,5/23/2016 10:25,5/23/2016 10:25,5/23/2016 10:25,256603000,1.03,27.139999999999997,270.0,114.468498,22.122667,365,48,72,0,130,141077.0,145327.0,Cargo,True,2137,22.122671240615624,114.4685003465213,22.122667565415416,114.4684983128695,0.07065030930532618
